ID,Year_split,Year_5,Artist,Title,Style2,Cat2,NatRegion,Ave. art rating,Sentiment,colorh,colorl,colors,Colorfulness,Image URL,color1,quant1,color2,quant2,color3,quant3,color4,quant4,color5,quant5
57727af5edc2cb3880e0477f,1826,1825,Richard Parkes Bonington,"The Rialto, Venice",Post Renaissance Art,Romanticism,Europe,1.9,1.6,331.76470588235287,12.408759124087586,73.13725490196076,5.102205405508485,https://uploads8.wikiart.org/images/richard-parkes-bonington/the-rialto-venice-1826.jpg,#dbcfc3,54436,#9599b6,22021.0,#c1ae9d,13639.0,#b6b3ba,9312.0,#2e1f1a,8667.0
57727af4edc2cb3880e04677,1826,1825,Richard Parkes Bonington,Les Salinieres by Trouville,Post Renaissance Art,Romanticism,Europe,2.1,1.5,206.25,28.57142857142858,78.03921568627452,8.76184911990614,https://uploads0.wikiart.org/images/richard-parkes-bonington/les-salinieres-by-trouville-1826.jpg,#a9b8cb,86623,#7f84ac,42631.0,#7778b8,39500.0,#4d2d38,29803.0,#817f8c,28410.0
577282baedc2cb3880f8a9d4,1889,1890,James Ensor,Shells and Shellfish,Modern Art,Impressionism,Europe,1.1,0.5,268.4210526315789,11.111111111111114,33.529411764705884,5.119814449762804,https://uploads7.wikiart.org/images/james-ensor/shells-and-shellfish-1889.jpg,#ac9a8c,142161,#39302b,27987.0,#765743,20213.0,#8c908f,18487.0,#617377,18030.0
577282b9edc2cb3880f8a894,1888,1890,James Ensor,Christ&#39;s Entry Into Brussels in 1889,Modern Art,Expressionism,Europe,0.54,0.3849999999999999,21.66666666666667,44.444444444444464,31.764705882352942,20.162589119455866,https://uploads5.wikiart.org/images/james-ensor/christ-s-entry-into-brussels-in-1889-1888.jpg,#79393a,57573,#222129,47416.0,#b69c8f,42815.0,#85574a,33808.0,#e9dbc0,31115.0
577282b9edc2cb3880f8a86c,1882,1880,James Ensor,The Oyster Eater,Modern Art,Impressionism,Europe,1.58,1.083,28.421052631578952,67.85714285714289,21.96078431372549,20.645580640902306,https://uploads6.wikiart.org/images/james-ensor/the-oyster-eater-1882(1).jpg,#000000,68497,#99886c,22648.0,#6e5628,19074.0,#c8c3bd,18445.0,#643700,16577.0
577282baedc2cb3880f8aa04,1891,1890,James Ensor,Skeletons Fighting Over a Pickled Herring,Modern Art,Expressionism,Europe,1.3,-1.6,19.63636363636363,52.380952380952365,79.41176470588236,15.592065289755555,https://uploads7.wikiart.org/00115/images/james-ensor/skeletons-fighting-over-a-pickled-herring-1891.jpg,#ceab98,94687,#978989,26924.0,#d0ab7f,26260.0,#0c0d0f,22991.0,#c69074,22842.0
577282baedc2cb3880f8aa24,1907,1905,James Ensor,Still life with chinoiseries,Modern Art,Expressionism,Europe,0.8,0.3000000000000001,190.5263157894737,94.47513812154696,35.49019607843137,51.94528371276839,https://uploads6.wikiart.org/images/james-ensor/still-life-with-chinoiseries-1907.jpg,#0097c6,33016,#46979b,21012.0,#b79e4c,18948.0,#b1d0be,13466.0,#1b2f30,12594.0
57727cbcedc2cb3880e5654d,1491,1490,Jean Hey,Portrait of Margaret of Austria (Portrait of a Young Princess),Renaissance Art,Northern Renaissance,Europe,1.18,-0.09099999999999996,25.09090909090909,48.672566371681405,77.84313725490195,15.134397906755328,https://uploads5.wikiart.org/images/jean-hey/portrait-of-margaret-of-austria-portrait-of-a-young-princess-1.jpg,#3f282e,19626,#fcdec4,17948.0,#532226,14903.0,#7b4237,12997.0,#150d1a,11329.0
57727cbcedc2cb3880e564cd,1490,1490,Jean Hey,The Nativity,Renaissance Art,Northern Renaissance,Europe,1.7,2.7,221.5384615384616,5.26315789473684,51.56862745098039,3.5114099732158874,https://uploads0.wikiart.org/images/jean-hey/the-nativity.jpg,#000000,100872,#d4c6ac,77628.0,#7d5823,77528.0,#c13524,53764.0,#270907,49912.0
57727cbcedc2cb3880e564dd,1485,1485,Jean Hey,Portrait of Charles II of Bourbon,Renaissance Art,Northern Renaissance,Europe,1.1,1.3,69.54545454545455,45.83333333333334,81.17647058823529,12.330145984537245,https://uploads3.wikiart.org/images/jean-hey/portrait-of-charles-ii-of-bourbon.jpg,#d9e1bc,47499,#171813,32705.0,#34261b,22241.0,#583925,19536.0,#896a4d,8200.0
57727cbbedc2cb3880e5644d,1498,1500,Jean Hey,"Peter II Duke of Bourbon presented by St. Peter, left hand wing of a triptych",Renaissance Art,Northern Renaissance,Europe,1.7,0.7999999999999999,16.8,68.30601092896174,64.11764705882352,36.124783736376884,https://uploads5.wikiart.org/images/jean-hey/peter-ii-duke-of-bourbon-presented-by-st-peter-left-hand-wing-of-a-triptych-1498.jpg,#0b0a08,32905,#26110e,28867.0,#4d2615,22942.0,#335322,9792.0,#894e2e,9311.0
57727cbbedc2cb3880e5641d,1498,1500,Jean Hey,The Bourbon Altarpiece (The Moulins Triptych),Renaissance Art,Northern Renaissance,Europe,1.8,2.1,8.50746268656717,71.27659574468086,36.86274509803921,41.43612554281589,https://uploads4.wikiart.org/images/jean-hey/the-bourbon-altarpiece-the-moulins-triptych.jpg,#9a794c,78530,#513319,69530.0,#231c14,48689.0,#7a582a,33046.0,#b89a68,31706.0
577286c5edc2cb38800560ad,1938,1940,Richard Mortensen,Movement in Nature,Modern Art,Abstract Art,Europe,0.1,-0.09999999999999988,215.34246575342468,64.03508771929825,44.70588235294117,39.17958652155482,https://uploads2.wikiart.org/images/richard-mortensen/movement-in-nature-1938.jpg,#292826,41244,#bea936,34376.0,#c0bfc5,32176.0,#434345,30768.0,#797f7d,19892.0
577286c5edc2cb388005609d,1959,1960,Richard Mortensen,Ajaccio I,Modern Art,Art Informel,Europe,-1.0,-0.6,9.999999999999998,31.578947368421048,7.450980392156862,3.6619666847201104,https://uploads2.wikiart.org/images/richard-mortensen/ajaccio-i-1959.jpg,#ebc13b,52422,#3b161d,23598.0,#1f131d,9921.0,#cb8794,7436.0,#233685,3925.0
57728296edc2cb3880f81d99,1745,1745,Jean-Baptiste Oudry,"Demoiselle Crane, Toucan, and Tufted Crane",Post Renaissance Art,Rococo,Europe,1.5,0.9999999999999998,160.0,11.111111111111107,52.352941176470566,8.211729415902596,https://uploads8.wikiart.org/images/jean-baptiste-oudry/demoiselle-crane-toucan-and-tufted-crane-1745.jpg,#50492c,66292,#74979b,28823.0,#5d633d,27525.0,#7d7f4d,16834.0,#2d2113,16314.0
57728295edc2cb3880f81d19,1730,1730,Jean-Baptiste Oudry,Louis XV Hunting Deer in the Saint-Germain Forest,Post Renaissance Art,Rococo,Europe,0.07,-0.1429999999999999,0.0,6.122448979591838,19.215686274509803,2.01246117974981,https://uploads8.wikiart.org/images/jean-baptiste-oudry/louis-xv-hunting-deer-in-the-saint-germain-forest-1730.jpg,#2c2a2d,80434,#414139,43588.0,#595d4f,28489.0,#a8b69f,26611.0,#6e7355,10776.0
57728295edc2cb3880f81d29,1727,1725,Jean-Baptiste Oudry,Still Life with Dead Game and Peaches in a Landscape,Post Renaissance Art,Rococo,Europe,-0.57,-1.3090000000000002,48.33333333333332,28.571428571428555,75.29411764705883,9.973590125927574,https://uploads2.wikiart.org/images/jean-baptiste-oudry/still-life-with-dead-game-and-peaches-in-a-landscape-1727.jpg,#0c0c0c,58087,#202014,31741.0,#3c2a16,20050.0,#6a522c,16463.0,#7e7860,14333.0
57728295edc2cb3880f81cf9,1742,1740,Jean-Baptiste Oudry,A Hare and a Leg of Lamb,Post Renaissance Art,Rococo,Europe,-0.7,-1.5,14.0625,52.459016393442624,23.921568627450977,18.88153860256097,https://uploads1.wikiart.org/images/jean-baptiste-oudry/a-hare-and-a-leg-of-lamb-1742.jpg,#8a8977,60982,#302d1c,10666.0,#5c543f,8273.0,#161614,2366.0,#aaa68b,2047.0
57728295edc2cb3880f81ce7,1749,1750,Jean-Baptiste Oudry,Clara the Rhinoceros,Post Renaissance Art,Rococo,Europe,1.5,1.0,18.620689655172416,42.028985507246375,13.529411764705884,8.275868534480232,https://uploads6.wikiart.org/images/jean-baptiste-oudry/clara-the-rhinoceros-1749.jpg,#38261a,162782,#8b8b93,68712.0,#433e2b,51122.0,#5d5330,25744.0,#85786f,23336.0
57728296edc2cb3880f81d49,1753,1755,Jean-Baptiste Oudry,The White Duck,Post Renaissance Art,Rococo,Europe,0.6,-1.0,21.935483870967737,36.470588235294116,50.0,26.003701659571465,https://uploads0.wikiart.org/images/jean-baptiste-oudry/the-white-duck-1753.jpg,#be9f80,65029,#cb9d6c,11237.0,#b07e59,8518.0,#866350,8223.0,#51332b,5304.0
57728599edc2cb3880019c49,1954,1955,Guido Molinari,Untitled,Modern Art,Abstract Expressionism,Americas,1.0,0.5449999999999999,49.48453608247422,85.84070796460179,55.68627450980392,54.0707869371253,https://uploads7.wikiart.org/images/guido-molinari/untitled-1954.jpg,#eed344,50701,#a80021,44052.0,#d33d1a,41414.0,#df711a,28361.0,#eff4f8,19934.0
577281f9edc2cb3880f62b05,1959,1960,Al Held,Taxi Cab II,Modern Art,Abstract Expressionism,Americas,-0.7,0.4,33.55932203389831,100.0,11.568627450980392,15.85181377634749,https://uploads3.wikiart.org/images/al-held/taxi-cab-ii-1959.jpg,#efe8de,52545,#28342a,35115.0,#02398c,14571.0,#484d39,12663.0,#000200,10212.0
5772840bedc2cb3880fc9401,2005,2005,Zhang Xiaogang,Writing,Modern Art,Magic Realism,AsiaOceania,0.93,-0.14300000000000007,260.00000000000006,8.256880733944955,21.372549019607845,2.4233241632105265,https://uploads6.wikiart.org/images/zhang-xiaogang/writing-2005.jpg,#ada7a9,129442,#494a4f,69087.0,#ece0e4,46618.0,#e43232,30038.0,#62333d,8126.0
5772840aedc2cb3880fc9351,1995,1995,Zhang Xiaogang,Bloodline - Big Family,Modern Art,Magic Realism,AsiaOceania,0.7,-0.5000000000000001,110.00000000000004,3.0612244897959147,38.431372549019606,1.8309833423600552,https://uploads1.wikiart.org/images/zhang-xiaogang/bloodline-big-family-1995.jpg,#13171a,110125,#605f64,70927.0,#1b3323,23726.0,#3e454b,20646.0,#a99989,9319.0
5772840bedc2cb3880fc93c1,2007,2005,Zhang Xiaogang,Little Navy,Modern Art,Magic Realism,AsiaOceania,0.4,0.3609999999999999,0.0,10.000000000000009,88.23529411764706,2.01246117974981,https://uploads1.wikiart.org/images/zhang-xiaogang/little-navy-2007.jpg,#afa8b0,77035,#8c8396,33721.0,#e1e0dc,20927.0,#2c2b31,13167.0,#f08daa,9989.0
5772840aedc2cb3880fc9321,1995,1995,Zhang Xiaogang,A Big Family,Modern Art,Magic Realism,AsiaOceania,0.31,-0.3849999999999999,353.72093023255815,49.42528735632183,65.88235294117646,27.74310725207253,https://uploads2.wikiart.org/images/zhang-xiaogang/a-big-family-1995.jpg,#605c5d,39836,#16151a,35290.0,#8f8e94,31212.0,#d8d4cb,20701.0,#3c373d,8395.0
5772840aedc2cb3880fc9341,2006,2005,Zhang Xiaogang,Big Family Girl,Modern Art,Magic Realism,AsiaOceania,1.4,0.5000000000000002,30.0,58.06451612903225,48.62745098039216,38.9399537750111,https://uploads5.wikiart.org/images/zhang-xiaogang/big-family-girl-2006.jpg,#898e94,66649,#0b0a06,10184.0,#f0ece9,8797.0,#e6ca67,5005.0,#b4b2a5,4946.0
5772840bedc2cb3880fc9371,2005,2005,Zhang Xiaogang,Boy,Modern Art,Magic Realism,AsiaOceania,0.18,-0.91,40.0,12.000000000000016,70.58823529411764,4.846648326421053,https://uploads2.wikiart.org/images/zhang-xiaogang/boy-2005.jpg,#4f514c,181703,#6d6e69,56869.0,#848d8c,31398.0,#f2eee2,14775.0,#c9c9bd,14489.0
57726e2fedc2cb3880b61b5c,1910,1910,Piet Mondrian,Avond (Evening): The Red Tree,Modern Art,Post-Impressionism,Europe,0.91,0.273,196.0,52.76381909547738,39.01960784313726,30.522327892872127,https://uploads6.wikiart.org/images/piet-mondrian/avond-evening-the-red-tree-1910.jpg,#2e84b3,105317,#246ba3,43235.0,#101c32,33602.0,#193356,29862.0,#4097b3,24412.0
57726e2fedc2cb3880b61b1c,1911,1910,Piet Mondrian,The Gray Tree,Modern Art,Cubism,Europe,-0.2,-1.1,265.7142857142857,9.859154929577473,13.92156862745098,1.87949461292125,https://uploads2.wikiart.org/images/piet-mondrian/the-gray-tree-1911.jpg,#8d9296,101010,#69747a,35357.0,#151014,20551.0,#4e5658,20127.0,#303437,12575.0
57726e32edc2cb3880b620f6,1909,1910,Piet Mondrian,View from the Dunes with Beach and Piers,Modern Art,Post-Impressionism,Europe,0.85,0.6160000000000001,30.00000000000001,8.403361344537814,46.66666666666666,5.408326913195984,https://uploads2.wikiart.org/images/piet-mondrian/view-from-the-dunes-with-beach-and-piers-1909.jpg,#7d7475,148465,#8b5634,67961.0,#95786a,34097.0,#5e5c67,17576.0,#526351,13690.0
5772869fedc2cb388004d387,1927,1925,Sandor Bortnyik,The Twentieth Century,Modern Art,Cubism,Europe,0.92,-0.3849999999999999,15.000000000000007,16.66666666666667,23.529411764705877,5.857687256929991,https://uploads3.wikiart.org/images/sandor-bortnyik/the-twentieth-century-1927.jpg,#a8977b,30732,#433125,21004.0,#735f44,16370.0,#aabad1,15852.0,#bcb89f,13638.0
5772869fedc2cb388004d327,1921,1920,Sandor Bortnyik,The Lamplighter,Modern Art,Cubism,Europe,0.54,0.4749999999999999,26.25,25.0,12.549019607843134,4.38092455995307,https://uploads6.wikiart.org/images/sandor-bortnyik/the-lamplighter-1921.jpg,#b87541,21449,#2a2a2c,21315.0,#1f5294,14501.0,#686d8d,10725.0,#db4c2c,10213.0
5772869fedc2cb388004d3b7,1924,1925,Sandor Bortnyik,The New Eve,Modern Art,Cubism,Europe,0.4,0.0,11.739130434782608,32.857142857142854,27.450980392156865,13.830130151231403,https://uploads2.wikiart.org/images/sandor-bortnyik/the-new-eve-1924.jpg,#71613d,73941,#20281d,32778.0,#563629,24594.0,#a0934d,14478.0,#d1c186,11952.0
5772869fedc2cb388004d2b7,1919,1920,Sandor Bortnyik,Blue-Red Composition,Modern Art,Cubism,Europe,0.36,0.02199999999999991,100.0,16.9811320754717,41.568627450980394,10.182337649086284,https://uploads2.wikiart.org/images/sandor-bortnyik/blue-red-composition-1919.jpg,#120f16,65789,#618ec5,26592.0,#2f1c18,16486.0,#8da4ce,13025.0,#8a5631,12999.0
5772869fedc2cb388004d2d7,1920,1920,Sandor Bortnyik,Cabaret,Modern Art,Cubism,Europe,1.36,1.0910000000000002,205.7142857142857,7.216494845360821,19.019607843137255,1.9209372712298545,https://uploads7.wikiart.org/images/sandor-bortnyik/cabaret-1920.jpg,#bc9d6e,20793,#a1bf9b,17970.0,#370c13,16141.0,#666664,14503.0,#8a6634,13924.0
5772869fedc2cb388004d3a7,1924,1925,Sandor Bortnyik,The New Adam,Modern Art,Cubism,Europe,1.0,0.7,335.625,14.414414414414413,56.470588235294116,9.642095207992918,https://uploads3.wikiart.org/images/sandor-bortnyik/the-new-adam-1924.jpg,#8f7834,37031,#bed0da,36697.0,#598399,30743.0,#895557,23619.0,#1a3023,12574.0
57727e01edc2cb3880e99c27,1635,1635,Frans Hals,Malle Babbe,Post Renaissance Art,Baroque,Europe,0.64,0.636,20.0,27.49003984063745,49.215686274509814,19.516147160748712,https://uploads6.wikiart.org/images/frans-hals/malle-babbe-1635.jpg,#3b2d2a,99339,#63473c,17241.0,#d7b790,5000.0,#7f7166,3919.0,#98745a,3820.0
57727e01edc2cb3880e99cc7,1639,1640,Frans Hals,Officers And Sergeants Of The St. Hadrian Civic Guard,Post Renaissance Art,Baroque,Europe,1.1,0.5,18.67924528301887,71.62162162162159,70.98039215686273,30.237931476871893,https://uploads2.wikiart.org/images/frans-hals/officers-and-sergeants-of-the-st-hadrian-civic-guard-1639.jpg,#1b1213,89100,#392421,35581.0,#4f291e,20269.0,#826d5c,18727.0,#b9a185,14864.0
57727e00edc2cb3880e99b27,1635,1635,Frans Hals,Family portrait,Post Renaissance Art,Baroque,Europe,2.0,1.9,23.52941176470589,24.63768115942029,40.588235294117645,14.139041693127579,https://uploads5.wikiart.org/images/frans-hals/family-portrait.jpg,#72564a,47574,#1b1310,45319.0,#47322f,27943.0,#a9835c,12616.0,#c9aa7e,7336.0
57727e01edc2cb3880e99b47,1632,1630,Frans Hals,Fisher Boy,Post Renaissance Art,Baroque,Europe,2.0,1.9,15.0,55.55555555555557,7.0588235294117645,5.857687256929991,https://uploads5.wikiart.org/images/frans-hals/fisher-boy-1632.jpg,#867a6a,42798,#685c50,34492.0,#2a221f,31965.0,#4c3f37,12034.0,#7e6449,6355.0
57727e01edc2cb3880e99c77,1622,1620,Frans Hals,Marriage Portrait of Isaac Massa and Beatrix van der Laen,Post Renaissance Art,Baroque,Europe,2.13,1.733,0.0,6.666666666666668,17.64705882352941,2.01246117974981,https://uploads2.wikiart.org/images/frans-hals/marriage-portrait-of-isaac-massa-and-beatrix-van-der-laen.jpg,#141414,613939,#d0c5c9,124123.0,#292d30,117189.0,#2e2119,98411.0,#667175,88547.0
58edc523edc2c963ccacd9a1,1630,1630,Jan Miense Molenaer,Quack and His Assistant,Post Renaissance Art,Baroque,Europe,1.36,1.156,8.155339805825239,52.82051282051282,38.23529411764706,31.95140841966125,https://uploads4.wikiart.org/00127/images/jan-miense-molenaer/a-quack-and-his-assistant.jpg,#3f2419,35467,#b5a897,20650.0,#8d6e52,17929.0,#090708,15888.0,#563f2d,11674.0
58edc527edc2c963ccace2e9,1639,1640,Jan Miense Molenaer,Christ Crowned with Thorns,Post Renaissance Art,Baroque,Europe,0.4,-1.6,21.95121951219513,17.596566523605148,45.68627450980392,11.46298390472568,https://uploads5.wikiart.org/00127/images/jan-miense-molenaer/christ-crowned-with-thorns.jpg,#222629,600214,#484f55,237775.0,#433836,83575.0,#6a747d,59046.0,#625046,58398.0
58edc524edc2c963ccacd9a3,1630,1630,Jan Miense Molenaer,the Duet,Post Renaissance Art,Baroque,Europe,2.4,1.9,21.750000000000004,37.03703703703704,57.647058823529406,22.392241960107523,https://uploads5.wikiart.org/00127/images/jan-miense-molenaer/the-duet.jpg,#171516,50373,#533e3d,39049.0,#745751,12782.0,#c09c7c,11456.0,#ddc4ae,5506.0
57727f49edc2cb3880ed8872,1928,1930,Tarsila do Amaral,The Moon,Modern Art,Surrealism,Americas,1.6,1.1,182.4,22.522522522522515,56.470588235294116,16.376812876747415,https://uploads1.wikiart.org/images/tarsila-do-amaral/the-moon-1928.jpg,#103023,27053,#191b32,20145.0,#729ad7,13774.0,#f9fbfa,13747.0,#2b7157,9279.0
57727f49edc2cb3880ed8882,1928,1930,Tarsila do Amaral,The Egg,Modern Art,Surrealism,Americas,0.1,-0.10000000000000003,60.0,9.999999999999988,96.07843137254902,0.6,https://uploads0.wikiart.org/images/tarsila-do-amaral/the-egg-1928.jpg,#4b8dc9,55833,#fcfefd,53107.0,#73152d,21148.0,#888f05,19608.0,#417ca6,15957.0
57728503edc2cb3880ffb886,1961,1960,Greta Freist,Untitled,Modern Art,Art Informel,Europe,-0.27,0.4550000000000001,23.305785123966945,60.19900497512438,39.411764705882355,33.58392472597567,https://uploads5.wikiart.org/images/greta-freist/untitled-1961.jpg,#173152,8217,#1b2121,7720.0,#756991,7024.0,#9a6c16,6866.0,#503b1c,6594.0
57728503edc2cb3880ffb816,1942,1940,Greta Freist,L&#39;&#233;l&#233;phant indien,Modern Art,Magic Realism,Europe,1.49,0.617,11.999999999999964,4.9999999999999964,39.215686274509814,3.0,https://uploads4.wikiart.org/images/greta-freist/l-l-phant-indien-1942.jpg,#d0cbc8,43062,#aaa7a2,14172.0,#151314,12116.0,#5a585b,11177.0,#948475,9388.0
57728503edc2cb3880ffb806,1937,1935,Greta Freist,Lady with Roses,Modern Art,Magic Realism,Europe,1.5,1.3,17.0,71.42857142857143,16.470588235294116,17.315094570922792,https://uploads3.wikiart.org/images/greta-freist/lady-with-roses-1937.jpg,#000000,67266,#826a4e,27194.0,#34281c,24103.0,#474f37,11984.0,#4a2e16,11311.0
57728503edc2cb3880ffb7b4,1978,1980,Greta Freist,An ordinary man walking with his dogs,Modern Art,Magic Realism,Europe,1.68,1.514,0.0,4.347826086956527,72.94117647058825,2.01246117974981,https://uploads7.wikiart.org/images/greta-freist/an-ordinary-man-walking-with-his-dogs-1978.jpg,#a8a8a8,48760,#636571,27249.0,#838591,10244.0,#333438,7641.0,#625b55,5231.0
57728503edc2cb3880ffb866,1938,1940,Greta Freist,The Dancer,Modern Art,Magic Realism,Europe,1.84,1.4730000000000003,51.81818181818184,12.222222222222221,35.29411764705882,6.215504806530197,https://uploads7.wikiart.org/images/greta-freist/the-dancer-1938.jpg,#191911,33982,#574e3d,11517.0,#806047,8427.0,#9a8b6c,3448.0,#cfc2a2,2674.0
5772866fedc2cb38800433df,1952,1950,Bice Lazzari,Senza titolo,Modern Art,Art Informel,Europe,-0.1,-0.8999999999999999,83.99999999999999,3.1847133757961665,69.21568627450979,1.3416407864998738,https://uploads3.wikiart.org/images/bice-lazzari/senza-titolo-1952(1).jpg,#d0d2d1,115908,#111111,31823.0,#f3ba09,28677.0,#aeb0af,27804.0,#8b8d8c,6032.0
5772866fedc2cb388004339f,1956,1955,Bice Lazzari,Rhythm,Modern Art,Art Informel,Europe,-0.2,-0.2,33.33333333333334,18.0722891566265,48.82352941176471,12.093386622447824,https://uploads6.wikiart.org/images/bice-lazzari/rhythm-1956(2).jpg,#e0d7c8,56441,#e4c597,30349.0,#8d6742,25994.0,#443a38,21914.0,#ab967b,20101.0
5772866fedc2cb388004338f,1930,1930,Bice Lazzari,Red and White Signals,Modern Art,Abstract Art,Europe,0.64,0.273,38.7096774193548,14.832535885167465,59.01960784313725,8.331416446199286,https://uploads3.wikiart.org/images/bice-lazzari/red-and-white-signals-1930(2).jpg,#c3bcac,287384,#a19682,181820.0,#70563d,66207.0,#89775f,11797.0,#534133,6170.0
5772866fedc2cb388004337f,1955,1955,Bice Lazzari,Racconto n. 2,Modern Art,Art Informel,Europe,0.1,0.09999999999999998,46.666666666666686,33.33333333333333,68.23529411764707,14.843180252223576,https://uploads3.wikiart.org/images/bice-lazzari/racconto-n-2-1955(2).jpg,#cfc7b2,203841,#b2a594,7293.0,#a23e03,3443.0,#9c4f1b,1977.0,#b49276,1158.0
5772765fedc2cb3880d14bb1,1478,1480,Hugo van der Goes,The Trinity Altar Panels,Renaissance Art,Northern Renaissance,Europe,1.09,0.91,0.0,0.0,96.86274509803921,0.0,https://uploads8.wikiart.org/images/hugo-van-der-goes/the-trinity-altar-panels-1478.jpg,#191919,38265,#403d2e,17797.0,#61563a,10182.0,#f7f7f7,8320.0,#44232a,7961.0
5772765eedc2cb3880d14b31,1470,1470,Hugo van der Goes,The Adoration of the Kings (Monforte Altar),Renaissance Art,Northern Renaissance,Europe,2.0,2.2,248.5714285714286,18.421052631578952,14.901960784313724,3.9458839313897713,https://uploads2.wikiart.org/images/hugo-van-der-goes/the-adoration-of-the-kings-monforte-altar.jpg,#000000,21367,#202020,20290.0,#413632,18208.0,#a79d82,16613.0,#897f73,9978.0
5772765dedc2cb3880d149d1,1468,1470,Hugo van der Goes,Calvary Triptych,Renaissance Art,Northern Renaissance,Europe,1.0,-0.3000000000000003,20.400000000000006,64.1025641025641,30.588235294117645,28.214358046923557,https://uploads0.wikiart.org/images/hugo-van-der-goes/calvary-triptych-1468.jpg,#fefefe,65518,#cfa050,23954.0,#987c4a,17965.0,#d7c8b5,15806.0,#eac577,10883.0
5772765fedc2cb3880d14b51,1470,1470,Hugo van der Goes,The Crucifixion,Renaissance Art,Northern Renaissance,Europe,0.5,-1.084,12.972972972972975,34.57943925233645,20.980392156862745,11.011471291339774,https://uploads3.wikiart.org/images/hugo-van-der-goes/the-crucifixion.jpg,#151412,65695,#362b25,57092.0,#aa3929,18844.0,#4e3c28,14435.0,#5f2c28,9121.0
5772765eedc2cb3880d14a21,1470,1470,Hugo van der Goes,Death of the Virgin,Renaissance Art,Northern Renaissance,Europe,1.7,-0.7000000000000002,219.40298507462688,27.34693877551021,48.03921568627451,18.02311016445275,https://uploads7.wikiart.org/images/hugo-van-der-goes/death-of-the-virgin.jpg,#422d28,191932,#533b23,82462.0,#c5874a,42116.0,#574845,40796.0,#6b532d,38432.0
5772765eedc2cb3880d14b01,1475,1475,Hugo van der Goes,Portrait Of A Man,Renaissance Art,Northern Renaissance,Europe,1.6,1.7,13.684210526315795,31.491712707182327,35.49019607843137,16.866831356244713,https://uploads1.wikiart.org/images/hugo-van-der-goes/portrait-of-a-man-1475.jpg,#3d2533,211850,#fdfdfd,116640.0,#613e44,59911.0,#d8b58f,22193.0,#9e6c53,19316.0
5772765eedc2cb3880d14aa1,1478,1480,Hugo van der Goes,Portinari Triptych,Renaissance Art,Northern Renaissance,Europe,1.58,1.166,32.72727272727272,16.417910447761198,13.137254901960786,2.958462438497403,https://uploads2.wikiart.org/images/hugo-van-der-goes/portinari-triptych-1478.jpg,#1a1303,350370,#ae8f56,84195.0,#301710,80289.0,#c7b59d,55873.0,#492a18,55343.0
5772847bedc2cb3880fdede7,1617,1615,Hendrick Cornelisz Vroom,Dutch Ships Ramming Spanish Galleys off the Flemish Coast in October 1602,Post Renaissance Art,Baroque,Europe,1.39,-0.8550000000000002,359.4230769230768,44.444444444444464,54.117647058823536,34.749532370954284,https://uploads1.wikiart.org/images/hendrick-cornelisz-vroom/dutch-ships-ramming-spanish-galleys-off-the-flemish-coast-in-october-1602-1617.jpg,#8d8d8d,52581,#cfc9b9,35889.0,#111016,34490.0,#a7b0b5,11638.0,#4b3e38,10968.0
5772847bedc2cb3880fdee17,1632,1630,Hendrick Cornelisz Vroom,"The Arrival at Vlissingen of Frederick V, Elector Palatine",Post Renaissance Art,Baroque,Europe,1.92,1.001,173.33333333333331,23.6842105263158,29.803921568627448,11.58792474949678,https://uploads3.wikiart.org/images/hendrick-cornelisz-vroom/the-arrival-at-vlissingen-of-frederick-v-elector-palatine-1632.jpg,#9ec2dc,81255,#548cad,50164.0,#000000,35072.0,#60898b,25963.0,#10211b,17418.0
5772847bedc2cb3880fdedd7,1602,1600,Hendrick Cornelisz Vroom,"Attack on Spanish Treasure Galleys, Portugal",Post Renaissance Art,Baroque,Europe,2.3,0.5,32.92682926829269,48.80952380952383,67.05882352941177,22.04795908922184,https://uploads7.wikiart.org/images/hendrick-cornelisz-vroom/attack-on-spanish-treasure-galleys-portugal-1602.jpg,#d2c6b0,89295,#010302,50171.0,#9ea89f,33084.0,#614321,28424.0,#312411,21655.0
5772847cedc2cb3880fdee57,1630,1630,Hendrick Cornelisz Vroom,The Harbour in Amsterdam,Post Renaissance Art,Baroque,Europe,2.36,0.636,150.0,9.999999999999988,96.07843137254902,0.6,https://uploads6.wikiart.org/images/hendrick-cornelisz-vroom/the-harbour-in-amsterdam-1630.jpg,#fcfcfe,110078,#cfe0f0,46759.0,#232e32,33206.0,#5f7781,20684.0,#3e4c4f,19330.0
57728a37edc2cb3880105a56,1793,1795,William Hamilton,Celadon and Amelia,Post Renaissance Art,Neoclassicism,Europe,1.5,0.0,79.99999999999993,5.96026490066225,70.3921568627451,2.4233241632105265,https://uploads1.wikiart.org/images/william-hamilton/celadon-and-amelia-1793.jpg,#141414,62167,#2b2c24,11006.0,#576a56,8354.0,#a7ab88,6752.0,#f0f0e8,6501.0
57728a36edc2cb3880105786,1787,1785,William Hamilton,"&#39;A Winter&#39;s Tale&#39;, Act IV, Scene 3, the Shepherd&#39;s Cot",Post Renaissance Art,Neoclassicism,Europe,2.4,2.1,41.01265822784811,38.16425120772947,59.411764705882355,21.313200135127527,https://uploads5.wikiart.org/images/william-hamilton/a-winter-s-tale-act-iv-scene-3-the-shepherd-s-cot-1787.jpg,#030200,23976,#321e03,15100.0,#220e03,9693.0,#413004,8810.0,#d2b780,8573.0
